Code,Region,Name,Type 1 Departments - Major A&E,Type 2 Departments - Single Specialty,Type 3 Departments - Other A&E/Minor Injury Unit,Total attendances,Type 1 Departments - Major A&E,Type 2 Departments - Single Specialty,Type 3 Departments - Other A&E/Minor Injury Unit,Total Attendances < 4 hours,Type 1 Departments - Major A&E,Type 2 Departments - Single Specialty,Type 3 Departments - Other A&E/Minor Injury Unit,Total Attendances > 4 hours,Percentage in 4 hours or less (all),Percentage in 4 hours or less (type 1),Percentage in 4 hours or less (type 2),Percentage in 4 hours or less (type 3),Emergency Admissions via Type 1 A&E,Emergency Admissions via Type 2 A&E,Emergency Admissions via Type 3 and 4 A&E,Total Emergency Admissions via A&E,Other Emergency admissions (i.e not via A&E),Total Emergency Admissions,Number of patients spending >4 hours from decision to admit to admission,Number of patients spending >12 hours from decision to admit to admission
RTD,NHS England North East And Yorkshire ,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,"12,288","1,745","7,395","21,428","7,815","1,656","7,394","16,865","4,473",89,1,"4,563",78.70%,63.60%,94.90%,100.00%,"3,521",21,0,"3,542","2,799","6,341",643,48
RFR,NHS England North East And Yorkshire ,The Rotherham NHS Foundation Trust,"9,049",0,0,"9,049","6,648",0,0,"6,648","2,401",0,0,"2,401",73.50%,73.50%,-,-,"2,073",0,0,"2,073",207,"2,280",276,1
AJN,NHS England North East And Yorkshire ,Workington Health Limited,0,0,401,401,0,0,401,401,0,0,0,0,100.00%,-,-,100.00%,0,0,0,0,0,0,0,0
RCB,NHS England North East And Yorkshire ,York And Scarborough Teaching Hospitals NHS Foundation Trust,"10,773",325,"7,682","18,780","5,408",325,"7,299","13,032","5,365",0,383,"5,748",69.40%,50.20%,100.00%,95.00%,"4,825",0,0,"4,825","1,665","6,490","1,127",377
RBS,NHS England North West ,Alder Hey Children's NHS Foundation Trust,"5,785",0,0,"5,785","4,918",0,0,"4,918",867,0,0,867,85.00%,85.00%,-,-,812,0,0,812,292,"1,104",0,0
RXL,NHS England North West ,Blackpool Teaching Hospitals NHS Foundation Trust,"9,338",0,"10,387","19,725","4,993",0,"10,342","15,335","4,345",0,45,"4,390",77.70%,53.50%,-,99.60%,"2,800",0,0,"2,800","1,735","4,535","1,060",310
RMC,NHS England North West ,Bolton NHS Foundation Trust,"8,039",0,"3,992","12,031","4,104",0,"3,704","7,808","3,935",0,288,"4,223",64.90%,51.10%,-,92.80%,"2,505",0,107,"2,612",906,"3,518",790,245
RY2,NHS England North West ,Bridgewater Community Healthcare NHS Foundation Trust,0,0,"3,078","3,078",0,0,"3,039","3,039",0,0,39,39,98.70%,-,-,98.70%,0,0,0,0,0,0,0,0
RJR,NHS England North West ,Countess Of Chester Hospital NHS Foundation Trust,"5,245",0,"2,400","7,645","2,673",0,"2,194","4,867","2,572",0,206,"2,778",63.70%,51.00%,-,91.40%,"1,704",0,0,"1,704","1,178","2,882",958,577
RJN,NHS England North West ,East Cheshire NHS Trust,"4,833",0,0,"4,833","2,258",0,0,"2,258","2,575",0,0,"2,575",46.70%,46.70%,-,-,983,0,0,983,185,"1,168",431,259
RXR,NHS England North West ,East Lancashire Hospitals NHS Trust,"13,323",0,"10,988","24,311","8,914",0,"10,542","19,456","4,409",0,446,"4,855",80.00%,66.90%,-,95.90%,"3,826",0,100,"3,926","1,601","5,527","1,471",957
RXN,NHS England North West ,Lancashire Teaching Hospitals NHS Foundation Trust,"12,039",0,"3,528","15,567","7,501",0,"3,384","10,885","4,538",0,144,"4,682",69.90%,62.30%,-,95.90%,"2,852",0,115,"2,967","1,525","4,492","1,471",476
RBQ,NHS England North West ,Liverpool Heart And Chest Hospital NHS Foundation Trust,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,0,127,127,0,0
REM,NHS England North West ,Liverpool University Hospitals NHS Foundation Trust,"15,787","1,643","7,468","24,898","8,217","1,616","7,245","17,078","7,570",27,223,"7,820",68.60%,52.00%,98.40%,97.00%,"4,531",0,0,"4,531","2,338","6,869","2,743",870
REP,NHS England North West ,Liverpool Women's NHS Foundation Trust,0,"1,467",0,"1,467",0,"1,358",0,"1,358",0,109,0,109,92.60%,-,92.60%,-,0,116,0,116,10,126,0,0
R0A,NHS England North West ,Manchester University NHS Foundation Trust,"28,047","3,572","12,557","44,176","16,176","3,458","11,866","31,500","11,871",114,691,"12,676",71.30%,57.70%,96.80%,94.50%,"5,660",135,150,"5,945",456,"6,401","3,189",108
RBN,NHS England North West ,Mersey And West Lancashire Teaching Hospitals NHS Trust,"17,570",0,"7,253","24,823","11,177",0,"7,155","18,332","6,393",0,98,"6,491",73.90%,63.60%,-,98.60%,"7,553",0,0,"7,553",748,"8,301",861,264
RW4,NHS England North West ,Mersey Care NHS Foundation Trust,0,0,"13,175","13,175",0,0,"12,931","12,931",0,0,244,244,98.10%,-,-,98.10%,0,0,0,0,41,41,0,0
RBT,NHS England North West ,Mid Cheshire Hospitals NHS Foundation Trust,"7,306",0,"2,912","10,218","3,223",0,"2,818","6,041","4,083",0,94,"4,177",59.10%,44.10%,-,96.80%,"2,053",0,0,"2,053",922,"2,975",938,427
Y02532,NHS England North West ,Miriam Minor Emergency,0,0,"1,611","1,611",0,0,"1,611","1,611",0,0,0,0,100.00%,-,-,100.00%,0,0,0,0,0,0,0,0
RM3,NHS England North West ,Northern Care Alliance NHS Foundation Trust,"25,985",0,"8,713","34,698","15,289",0,"8,333","23,622","10,696",0,380,"11,076",68.10%,58.80%,-,95.60%,"6,916",0,390,"7,306","2,091","9,397","2,233","1,179"
NV693,NHS England North West ,Rossendale Miu & Ooh,0,0,"1,112","1,112",0,0,"1,111","1,111",0,0,1,1,99.90%,-,-,99.90%,0,0,0,0,0,0,0,0
NQT5F,NHS England North West ,Skelmersdale Walk In Centre,0,0,"1,587","1,587",0,0,"1,578","1,578",0,0,9,9,99.40%,-,-,99.40%,0,0,0,0,0,0,0,0
RWJ,NHS England North West ,Stockport NHS Foundation Trust,"8,199",0,"2,260","10,459","5,552",0,"2,192","7,744","2,647",0,68,"2,715",74.00%,67.70%,-,97.00%,"2,861",0,59,"2,920",788,"3,708",653,95
RMP,NHS England North West ,Tameside And Glossop Integrated Care NHS Foundation Trust,"9,019",0,"2,486","11,505","4,298",0,"2,464","6,762","4,721",0,22,"4,743",58.80%,47.70%,-,99.10%,"1,690",0,0,"1,690",148,"1,838","1,081",705
RBV,NHS England North West ,The Christie NHS Foundation Trust,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,0,784,784,0,0
RET,NHS England North West ,The Walton Centre NHS Foundation Trust,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,0,174,174,0,0
RTX,NHS England North West ,University Hospitals Of Morecambe Bay NHS Foundation Trust,"9,469",0,"4,142","13,611","6,239",0,"4,022","10,261","3,230",0,120,"3,350",75.40%,65.90%,-,97.10%,"3,162",0,19,"3,181",941,"4,122",886,264
RWW,NHS England North West ,Warrington And Halton Teaching Hospitals NHS Foundation Trust,"7,081",0,"3,246","10,327","3,485",0,"3,205","6,690","3,596",0,41,"3,637",64.80%,49.20%,-,98.70%,"1,645",0,0,"1,645",131,"1,776","1,508",854
RY7,NHS England North West ,Wirral Community Health And Care NHS Foundation Trust,0,0,"4,352","4,352",0,0,"4,079","4,079",0,0,273,273,93.70%,-,-,93.70%,0,0,0,0,0,0,0,0
RBL,NHS England North West ,Wirral University Teaching Hospital NHS Foundation Trust,"7,932",0,"3,078","11,010","3,781",0,"2,992","6,773","4,151",0,86,"4,237",61.50%,47.70%,-,97.20%,"1,964",0,0,"1,964","1,763","3,727","1,324",816
RRF,NHS England North West ,"Wrightington, Wigan And Leigh NHS Foundation Trust","7,384",0,"5,202","12,586","3,872",0,"5,144","9,016","3,512",0,58,"3,570",71.60%,52.40%,-,98.90%,"2,087",0,0,"2,087",665,"2,752",982,356
RTK,NHS England South East ,Ashford And St Peter's Hospitals NHS Foundation Trust,"7,124",0,"3,048","10,172","3,672",0,"3,022","6,694","3,452",0,26,"3,478",65.80%,51.50%,-,99.10%,"2,807",0,0,"2,807",725,"3,532",767,183
NTV0B,NHS England South East ,Ashford Walk-In-Centre,0,0,"2,273","2,273",0,0,"1,995","1,995",0,0,278,278,87.80%,-,-,87.80%,0,0,0,0,0,0,0,0
RWX,NHS England South East ,Berkshire Healthcare NHS Foundation Trust,0,0,"1,624","1,624",0,0,"1,604","1,604",0,0,20,20,98.80%,-,-,98.80%,0,0,34,34,0,34,0,0
Y02676,NHS England South East ,Brighton Station Health Centre,0,0,"1,793","1,793",0,0,"1,792","1,792",0,0,1,1,99.90%,-,-,99.90%,0,0,0,0,0,0,0,0
RXQ,NHS England South East ,Buckinghamshire Healthcare NHS Trust,"10,915","1,238","3,089","15,242","7,573","1,238","3,031","11,842","3,342",0,58,"3,400",77.70%,69.40%,100.00%,98.10%,"3,965",885,0,"4,850","2,063","6,913",454,223
RN7,NHS England South East ,Dartford And Gravesham NHS Trust,"11,007",0,"4,082","15,089","7,172",0,"4,077","11,249","3,835",0,5,"3,840",74.60%,65.20%,-,99.90%,"2,977",0,0,"2,977",401,"3,378",833,297
Y00751,NHS England South East ,East Berks Primary Care Ooh(Wam),0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0
RVV,NHS England South East ,East Kent Hospitals University NHS Foundation Trust,"12,129",0,"13,137","25,266","6,546",0,"12,763","19,309","5,583",0,374,"5,957",76.40%,54.00%,-,97.20%,"2,935",0,588,"3,523",464,"3,987","1,685","1,150"
RXC,NHS England South East ,East Sussex Healthcare NHS Trust,"10,584",0,"4,252","14,836","7,052",0,"4,198","11,250","3,532",0,54,"3,586",75.80%,66.60%,-,98.70%,"3,052",0,0,"3,052",507,"3,559",239,31
AQM01,NHS England South East ,Faversham Medical Practice Miu,0,0,"2,755","2,755",0,0,"2,755","2,755",0,0,0,0,100.00%,-,-,100.00%,0,0,0,0,0,0,0,0
NDJ,NHS England South East ,First Community Health And Care Cic,0,0,"2,636","2,636",0,0,"2,636","2,636",0,0,0,0,100.00%,-,-,100.00%,0,0,0,0,0,0,0,0
RDU,NHS England South East ,Frimley Health NHS Foundation Trust,"22,355",804,"12,806","35,965","12,838",804,"12,413","26,055","9,517",0,393,"9,910",72.40%,57.40%,100.00%,96.90%,"6,109",0,0,"6,109",134,"6,243","1,849",414
RW1,NHS England South East ,Hampshire And Isle Of Wight Healthcare NHS Foundation Trust,0,0,"3,100","3,100",0,0,"3,048","3,048",0,0,52,52,98.30%,-,-,98.30%,0,0,4,4,120,124,0,0
RN5,NHS England South East ,Hampshire Hospitals NHS Foundation Trust,"10,496",45,"3,615","14,156","6,228",45,"3,509","9,782","4,268",0,106,"4,374",69.10%,59.30%,100.00%,97.10%,"3,879",8,65,"3,952","1,416","5,368",106,23
R1F,NHS England South East ,Isle Of Wight NHS Trust,"4,215",291,"1,586","6,092","2,450",291,"1,471","4,212","1,765",0,115,"1,880",69.10%,58.10%,100.00%,92.70%,"1,389",0,0,"1,389",66,"1,455",445,181
RYY,NHS England South East ,Kent Community Health NHS Foundation Trust,0,0,"9,813","9,813",0,0,"9,785","9,785",0,0,28,28,99.70%,-,-,99.70%,0,0,0,0,0,0,0,0
RWF,NHS England South East ,Maidstone And Tunbridge Wells NHS Trust,"19,040",0,"2,620","21,660","15,375",0,"2,549","17,924","3,665",0,71,"3,736",82.80%,80.80%,-,97.30%,"5,521",0,0,"5,521","1,028","6,549","1,157",172
RPA,NHS England South East ,Medway NHS Foundation Trust,"10,409",0,"7,586","17,995","6,980",0,"6,990","13,970","3,429",0,596,"4,025",77.60%,67.10%,-,92.10%,"1,806",0,0,"1,806",475,"2,281",850,454
RNU,NHS England South East ,Oxford Health NHS Foundation Trust,0,0,"4,643","4,643",0,0,"4,424","4,424",0,0,219,219,95.30%,-,-,95.30%,0,0,0,0,0,0,0,0
RTH,NHS England South East ,Oxford University Hospitals NHS Foundation Trust,"13,911","1,813","3,967","19,691","10,119","1,813","3,819","15,751","3,792",0,148,"3,940",80.00%,72.70%,100.00%,96.30%,"5,313",92,21,"5,426","4,257","9,683",511,0
AQN04,NHS England South East ,Phl Lymington Utc,0,0,"3,422","3,422",0,0,"3,318","3,318",0,0,104,104,97.00%,-,-,97.00%,0,0,0,0,0,0,0,0
RHU,NHS England South East ,Portsmouth Hospitals University NHS Trust,"12,174",953,"4,032","17,159","7,961",944,"3,936","12,841","4,213",9,96,"4,318",74.80%,65.40%,99.10%,97.60%,"2,911",0,0,"2,911","2,657","5,568","1,685",838
NTP11,NHS England South East ,Practice Plus Group Hospital - Southampton,0,0,"5,502","5,502",0,0,"5,241","5,241",0,0,261,261,95.30%,-,-,95.30%,0,0,0,0,0,0,0,0
NTPAD,NHS England South East ,Practice Plus Group Surgical Centre - St Marys Portsmouth,0,0,"5,524","5,524",0,0,"5,350","5,350",0,0,174,174,96.90%,-,-,96.90%,0,0,0,0,0,0,0,0
RPC,NHS England South East ,Queen Victoria Hospital NHS Foundation Trust,0,0,"1,488","1,488",0,0,"1,435","1,435",0,0,53,53,96.40%,-,-,96.40%,0,0,5,5,562,567,0,0
Y07709,NHS England South East ,Reading Urgent Care Centre,0,0,"1,793","1,793",0,0,"1,793","1,793",0,0,0,0,100.00%,-,-,100.00%,0,0,0,0,0,0,0,0
RHW,NHS England South East ,Royal Berkshire NHS Foundation Trust,"12,857","2,764","1,911","17,532","8,520","2,748","1,911","13,179","4,337",16,0,"4,353",75.20%,66.30%,99.40%,100.00%,"2,242",0,0,"2,242",431,"2,673",444,5
RA2,NHS England South East ,Royal Surrey County Hospital NHS Foundation Trust,"7,646",0,"1,963","9,609","5,594",0,"1,963","7,557","2,052",0,0,"2,052",78.60%,73.20%,-,100.00%,"2,491",0,0,"2,491","1,035","3,526",301,5
NQT51,NHS England South East ,Station Plaza Health Centre,0,0,987,987,0,0,987,987,0,0,0,0,100.00%,-,-,100.00%,0,0,0,0,0,0,0,0
RTP,NHS England South East ,Surrey And Sussex Healthcare NHS Trust,"10,423",0,0,"10,423","6,714",0,0,"6,714","3,709",0,0,"3,709",64.40%,64.40%,-,-,"3,043",0,0,"3,043",886,"3,929","1,073",587
RDR,NHS England South East ,Sussex Community NHS Foundation Trust,0,0,"12,342","12,342",0,0,"12,205","12,205",0,0,137,137,98.90%,-,-,98.90%,0,0,0,0,0,0,0,0
RHM,NHS England South East ,University Hospital Southampton NHS Foundation Trust,"11,767","1,335",0,"13,102","6,737","1,229",0,"7,966","5,030",106,0,"5,136",60.80%,57.30%,92.10%,-,"3,618",15,0,"3,633","1,551","5,184",372,9
RYR,NHS England South East ,University Hospitals Sussex NHS Foundation Trust,"28,179","1,588","2,498","32,265","18,376","1,514","2,277","22,167","9,803",74,221,"10,098",68.70%,65.20%,95.30%,91.20%,"8,745",38,97,"8,880","1,542","10,422","1,177",514
ACH01,NHS England South East ,Whitstable Medical Practice,0,0,"4,942","4,942",0,0,"4,942","4,942",0,0,0,0,100.00%,-,-,100.00%,0,0,0,0,0,0,0,0
NTV0W,NHS England South East ,Woking Walk In Centre,0,0,"2,655","2,655",0,0,"2,460","2,460",0,0,195,195,92.70%,-,-,92.70%,0,0,0,0,0,0,0,0
NQT1I,NHS England South West ,Chippenham Community Hospital,0,0,"1,833","1,833",0,0,"1,796","1,796",0,0,37,37,98.00%,-,-,98.00%,0,0,0,0,0,0,0,0
RJ8,NHS England South West ,Cornwall Partnership NHS Foundation Trust,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,16,16,78,94,0,0
RBD,NHS England South West ,Dorset County Hospital NHS Foundation Trust,"5,038",0,"4,679","9,717","3,438",0,"4,664","8,102","1,600",0,15,"1,615",83.40%,68.20%,-,99.70%,"2,051",0,0,"2,051",532,"2,583",226,18
RDY,NHS England South West ,Dorset Healthcare University NHS Foundation Trust,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0
RTQ,NHS England South West ,Gloucestershire Health And Care NHS Foundation Trust,0,0,"8,850","8,850",0,0,"8,678","8,678",0,0,172,172,98.10%,-,-,98.10%,0,0,0,0,29,29,0,0
RTE,NHS England South West ,Gloucestershire Hospitals NHS Foundation Trust,"13,791",0,0,"13,791","8,705",0,0,"8,705","5,086",0,0,"5,086",63.10%,63.10%,-,-,"2,873",0,0,"2,873","2,539","5,412",653,223
RN3,NHS England South West ,Great Western Hospitals NHS Foundation Trust,"5,709",0,"5,661","11,370","2,812",0,"5,044","7,856","2,897",0,617,"3,514",69.10%,49.30%,-,89.10%,"2,535",0,0,"2,535","1,238","3,773",866,164
RVJ,NHS England South West ,North Bristol NHS Trust,"9,262",0,0,"9,262","5,764",0,0,"5,764","3,498",0,0,"3,498",62.20%,62.20%,-,-,"2,520",0,0,"2,520","2,113","4,633",839,263
L83087,NHS England South West ,Okehampton Medical Centre,0,0,99,99,0,0,99,99,0,0,0,0,100.00%,-,-,100.00%,0,0,0,0,0,0,0,0
NQT5H,NHS England South West ,Paulton Memorial Hospital,0,0,"1,290","1,290",0,0,"1,285","1,285",0,0,5,5,99.60%,-,-,99.60%,0,0,0,0,0,0,0,0
REF,NHS England South West ,Royal Cornwall Hospitals NHS Trust,"7,034",0,"13,590","20,624","3,054",0,"12,674","15,728","3,980",0,916,"4,896",76.30%,43.40%,-,93.30%,"2,637",0,62,"2,699","1,007","3,706","1,164",429
RH8,NHS England South West ,Royal Devon University Healthcare NHS Foundation Trust,"14,040",0,"4,465","18,505","8,768",0,"4,442","13,210","5,272",0,23,"5,295",71.40%,62.50%,-,99.50%,"3,769",0,0,"3,769","1,740","5,509",729,90
RD1,NHS England South West ,Royal United Hospitals Bath NHS Foundation Trust,"8,676",0,0,"8,676","4,995",0,0,"4,995","3,681",0,0,"3,681",57.60%,57.60%,-,-,"2,525",0,9,"2,534","1,958","4,492",722,25
RNZ,NHS England South West ,Salisbury NHS Foundation Trust,"5,097",295,"1,925","7,317","2,815",295,"1,925","5,035","2,282",0,0,"2,282",68.80%,55.20%,100.00%,100.00%,"1,205",0,0,"1,205","1,005","2,210",382,31
NLX,NHS England South West ,Sirona Care & Health,0,0,"9,730","9,730",0,0,"9,273","9,273",0,0,457,457,95.30%,-,-,95.30%,0,0,0,0,0,0,0,0
RH5,NHS England South West ,Somerset NHS Foundation Trust,"12,738",0,"9,380","22,118","7,565",0,"9,170","16,735","5,173",0,210,"5,383",75.70%,59.40%,-,97.80%,"3,193",0,0,"3,193","1,676","4,869",349,66
RYF,NHS England South West ,South Western Ambulance Service NHS Foundation Trust,0,0,"2,027","2,027",0,0,"2,003","2,003",0,0,24,24,98.80%,-,-,98.80%,0,0,0,0,0,0,0,0
AAH,NHS England South West ,Tetbury Hospital Trust Ltd,0,0,611,611,0,0,611,611,0,0,0,0,100.00%,-,-,100.00%,0,0,0,0,0,0,0,0
RA9,NHS England South West ,Torbay And South Devon NHS Foundation Trust,"6,999",0,"3,860","10,859","3,989",0,"3,851","7,840","3,010",0,9,"3,019",72.20%,57.00%,-,99.80%,"2,175",0,0,"2,175","1,147","3,322",343,70
G3P9C,NHS England South West ,Trowbridge Minor Injuries Unit,0,0,"1,048","1,048",0,0,"1,047","1,047",0,0,1,1,99.90%,-,-,99.90%,0,0,0,0,0,0,0,0
RA7,NHS England South West ,University Hospitals Bristol And Weston NHS Foundation Trust,"15,491","2,556",0,"18,047","10,252","2,395",0,"12,647","5,239",161,0,"5,400",70.10%,66.20%,93.70%,-,"5,237",9,0,"5,246","1,466","6,712","1,054",137
R0D,NHS England South West ,University Hospitals Dorset NHS Foundation Trust,"14,718",0,"5,172","19,890","8,997",0,"5,172","14,169","5,721",0,0,"5,721",71.20%,61.10%,-,100.00%,"4,087",3,0,"4,090","2,474","6,564",683,80
RK9,NHS England South West ,University Hospitals Plymouth NHS Trust,"9,169",138,"5,765","15,072","4,585",138,"5,680","10,403","4,584",0,85,"4,669",69.00%,50.00%,100.00%,98.50%,"2,761",0,0,"2,761","1,712","4,473","1,135",658
